contract_version,run_id,run_kind,method,relative_path,score_status,score_failure_code,anomaly_score,threshold,threshold_source_path,calibration_sample_count,calibration_rank,predicted_class,is_anomalous,decision_reason,score_margin
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/000.JPG,ok,,0.6779513293094256,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.010513108115081438
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/001.JPG,ok,,0.6830168482988983,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0054475891256087206
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/002.JPG,ok,,0.643288439969584,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.04517599745492307
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/003.JPG,ok,,0.7018017982384143,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,anomalous,true,score_above_threshold,0.01333736081390724
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/004.JPG,ok,,0.6549204127263215,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.033544024698185515
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/005.JPG,ok,,0.6885983747271581,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,anomalous,true,score_above_threshold,0.00013393730265109927
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/006.JPG,ok,,0.6500074210980797,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.038457016326427285
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/007.JPG,ok,,0.6575685188293859,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.030895918595121086
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/008.JPG,ok,,0.6484959813516622,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03996845607284483
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/009.JPG,ok,,0.68497733680518,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0034871006193269993
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/010.JPG,ok,,0.6983732388500025,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,anomalous,true,score_above_threshold,0.00990880142549544
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/011.JPG,ok,,0.6899447233101764,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,anomalous,true,score_above_threshold,0.0014802858856693968
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/012.JPG,ok,,0.6758240137011581,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.012640423723348948
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/013.JPG,ok,,0.694486755959677,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,anomalous,true,score_above_threshold,0.00602231853516999
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/014.JPG,ok,,0.6875893957865706,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0008750416379363912
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/015.JPG,ok,,0.6874374508303733,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.0010269865941336942
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/016.JPG,ok,,0.6774173615147003,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.011047075909806692
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/017.JPG,ok,,0.6625641087313267,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.025900328693180374
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/018.JPG,ok,,0.6548086872672955,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.03365575015721156
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/019.JPG,ok,,0.6758160440791847,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.012648393345322306
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/020.JPG,ok,,0.6763623780186325,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.012102059405874499
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/021.JPG,ok,,0.6738337219193178,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.01463071550518924
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/022.JPG,ok,,0.6645848548105109,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.023879582613996142
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/023.JPG,ok,,0.6777146219653221,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.010749815459184964
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,pcb1/Data/Images/Anomaly/024.JPG,ok,,0.6586978659383568,0.688464437424507,pcb1/Data/Images/Normal/0691.JPG,884,840,normal,false,score_at_or_below_threshold,-0.02976657148615025
