contract_version,run_id,run_kind,method,partition,relative_path,score_status,score_failure_code,anomaly_score,diagnostics_json
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0000.JPG,ok,,0.2455732755624246,"{""correlation"":0.9557432354439571,""effective_pixel_count"":236668,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":0.9755477905273438,""rotation_degrees"":-0.26345073723568113,""top_pixel_count"":2367,""translation_x_pixels"":-11.088910102844238,""translation_y_pixels"":-1.416206955909729,""warp_matrix"":[[0.9999894499778748,0.0045980666764080524,-11.088910102844238],[-0.0045980666764080524,0.9999894499778748,-1.416206955909729]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0001.JPG,ok,,0.3600149375402321,"{""correlation"":0.9242018644929502,""effective_pixel_count"":235997,""effective_support_fraction"":0.9971648047053256,""registration_status"":""ok"",""registration_valid_fraction"":0.9469871520996094,""rotation_degrees"":1.102852734660759,""top_pixel_count"":2360,""translation_x_pixels"":-17.530128479003906,""translation_y_pixels"":-0.1356288492679596,""warp_matrix"":[[0.9998147487640381,-0.01924722269177437,-17.530128479003906],[0.01924722269177437,0.9998147487640381,-0.1356288492679596]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0002.JPG,ok,,0.37860419389860395,"{""correlation"":0.9268009980741415,""effective_pixel_count"":236152,""effective_support_fraction"":0.9978197305930671,""registration_status"":""ok"",""registration_valid_fraction"":0.9477424621582031,""rotation_degrees"":0.67934027763154,""top_pixel_count"":2362,""translation_x_pixels"":-17.475936889648438,""translation_y_pixels"":3.427541732788086,""warp_matrix"":[[0.9999297261238098,-0.011856446973979473,-17.475936889648438],[0.011856446973979473,0.9999297261238098,3.427541732788086]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0003.JPG,ok,,0.2371504302386448,"{""correlation"":0.9624525480421151,""effective_pixel_count"":236668,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":0.9743309020996094,""rotation_degrees"":0.8289151266681933,""top_pixel_count"":2367,""translation_x_pixels"":-7.534571647644043,""translation_y_pixels"":-4.786380767822266,""warp_matrix"":[[0.9998953342437744,-0.014466793276369572,-7.534571647644043],[0.014466793276369572,0.9998953342437744,-4.786380767822266]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0004.JPG,ok,,0.2584414439685847,"{""correlation"":0.9572968487562221,""effective_pixel_count"":236668,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":0.9833335876464844,""rotation_degrees"":-0.19371343312605221,""top_pixel_count"":2367,""translation_x_pixels"":-8.940546989440918,""translation_y_pixels"":1.2963427305221558,""warp_matrix"":[[0.9999942779541016,0.0033809307496994734,-8.940546989440918],[-0.0033809307496994734,0.9999942779541016,1.2963427305221558]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0005.JPG,ok,,0.40578369103154904,"{""correlation"":0.8970193025591296,""effective_pixel_count"":236668,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":0.9769668579101562,""rotation_degrees"":-0.6967634024530427,""top_pixel_count"":2367,""translation_x_pixels"":-12.602594375610352,""translation_y_pixels"":0.9204156398773193,""warp_matrix"":[[0.9999260306358337,0.012160515412688255,-12.602594375610352],[-0.012160515412688255,0.9999260306358337,0.9204156398773193]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0006.JPG,ok,,0.30016287109320006,"{""correlation"":0.947065621662832,""effective_pixel_count"":236668,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":0.9777450561523438,""rotation_degrees"":-1.228271589697023,""top_pixel_count"":2367,""translation_x_pixels"":-12.257288932800293,""translation_y_pixels"":10.156367301940918,""warp_matrix"":[[0.9997702240943909,0.02143574133515358,-12.257288932800293],[-0.02143574133515358,0.9997702240943909,10.156367301940918]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0007.JPG,ok,,0.311966698161902,"{""correlation"":0.9387267801576303,""effective_pixel_count"":236655,""effective_support_fraction"":0.9999450707319959,""registration_status"":""ok"",""registration_valid_fraction"":0.9939231872558594,""rotation_degrees"":-0.19417039950897372,""top_pixel_count"":2367,""translation_x_pixels"":-0.6881381869316101,""translation_y_pixels"":3.6029045581817627,""warp_matrix"":[[0.9999942779541016,0.0033889063633978367,-0.6881381869316101],[-0.0033889063633978367,0.9999942779541016,3.6029045581817627]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0008.JPG,ok,,0.2644095385142606,"{""correlation"":0.9550308303191136,""effective_pixel_count"":236668,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":0.9738121032714844,""rotation_degrees"":-0.13119746994297243,""top_pixel_count"":2367,""translation_x_pixels"":-8.573490142822266,""translation_y_pixels"":6.0986552238464355,""warp_matrix"":[[0.9999973773956299,0.0022898258175700903,-8.573490142822266],[-0.0022898258175700903,0.9999973773956299,6.0986552238464355]]}"
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,ecc_residual,calibration,pcb1/Data/Images/Normal/0009.JPG,ok,,0.3218061192629953,"{""correlation"":0.9339614339756518,""effective_pixel_count"":235835,""effective_support_fraction"":0.996480301519428,""registration_status"":""ok"",""registration_valid_fraction"":0.9526901245117188,""rotation_degrees"":-2.393307415679225,""top_pixel_count"":2359,""translation_x_pixels"":-29.602739334106445,""translation_y_pixels"":8.4458646774292,""warp_matrix"":[[0.9991276860237122,0.0417589470744133,-29.602739334106445],[-0.0417589470744133,0.9991276860237122,8.4458646774292]]}"
